source_id,source_url,path,geothermal_system,latitude,longitude,name,map_description,source,source_licence,attribution,parsed_at_utc
317,https://1000springs.org.nz/samplesite/317,/samplesite/317,Waimangu,-38.2827,176.3977,Waimangu No.13 Feature 6,This small spring is also across Waimangu Stream adjacent to Feature 5 (to the right of Feature 5 if looking from the path). It is slightly further back towards the bank. There is a visible outflow into the stream and some dead vegetation overhangs at the back.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.276802+00:00
318,https://1000springs.org.nz/samplesite/318,/samplesite/318,Waimangu,-38.2828,176.3973,Waimangu No.13 Feature 7,"This feature is about 30 metres upstream of Features 1 to 6 at No.13. It is down the embankment after the outlet of Frying Pan Lake into Waimangu Stream. No immediate vegetation, except for a small dead branch on one side and there is grey sediment visible on the bottom. Bubbles float on top of this spring. We had cake to celebrate our 100th sample! And we saw a baby pig (thankfully not the mother).",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.276845+00:00
319,https://1000springs.org.nz/samplesite/319,/samplesite/319,Waimangu,-38.2829,176.3974,Waimangu No.13 Feature 8,"This spring is directly to the right of Feature 7. It is smaller and looks more turbid. There is some mixing between the two features, and zero vegetation exists around this spring.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.276870+00:00
320,https://1000springs.org.nz/samplesite/320,/samplesite/320,Waimangu,-38.2829,176.3972,Waimangu No.13 Feature 9,Small spring to the far right of Features 7 and 8. It has an embankment on one side and a green/orange biomat on the other. It is immediately adjacent to Waimangu Stream and there could be some mixing. Some dead twigs hang out on the embankment above the spring.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.276902+00:00
331,https://1000springs.org.nz/samplesite/331,/samplesite/331,Waimangu,-38.2826,176.3991,Waimangu No.17 Feature 1,"Small spring at the bottom of Inferno Crater Lake outlet, Inferno not overflowing when sampled. The location is right before junction with Waimangu Stream. There is vegetation growing near the edges and the spring outflows into the stream.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.276931+00:00
332,https://1000springs.org.nz/samplesite/332,/samplesite/332,Waimangu,-38.2826,176.3991,Waimangu No.17 Feature 2,"Small spring adjacent to Inferno Crater Lake overflow, right next to bridge crossing the outlet. There is an outflow visible and some moss is growing nearby.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.276954+00:00
333,https://1000springs.org.nz/samplesite/333,/samplesite/333,Waimangu,-38.2826,176.3989,Waimangu No.17 Feature 3,"Small pool at side of Inferno Crater Lake overflow. Inferno not overflowing. Upstream of Feature 2. Overhanging vegetation (half dead, half alive).",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.276976+00:00
334,https://1000springs.org.nz/samplesite/334,/samplesite/334,Waimangu,-38.2826,176.3989,Waimangu No.17 Feature 4,"Another pool in Inferno's outflow path, about 2.5 metres upstream from P1.0124. Some dead twigs hang out in spring.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.276995+00:00
335,https://1000springs.org.nz/samplesite/335,/samplesite/335,Waimangu,-38.2825,176.399,Waimangu No.17 Feature 5,Tiny pool right next to P1.0124 in Inferno's outflow path (Inferno not overflowing when sampled). They are not linked. An oily sheen exists on top. Some vegetation overhangs.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.277021+00:00
336,https://1000springs.org.nz/samplesite/336,/samplesite/336,Waimangu,-38.283,176.3994,Clamshell Spring,"Spring next to path from Bus Stop 1 to Inferno Crater Lake, also next to Waimangu Stream. Spring outflows into stream. Feature No. 20 at Waimangu Volcanic Valley. Surrounded by a sinter and no immediate vegetation (although some long grass may overhang slightly).",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.277052+00:00
345,https://1000springs.org.nz/samplesite/345,/samplesite/345,Wairakei-Tauhara,-38.6242,176.0886,Wairakei Terraces Feature 1,"Outlet stream originating from the big spring at Wairakei Terraces (Feature 16). Sample taken as close to the top of the waterfall as possible. Sediment off-white in colour, lots of leaves in stream and overhanging vegetation.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.277081+00:00
346,https://1000springs.org.nz/samplesite/346,/samplesite/346,Wairakei-Tauhara,-38.6242,176.0883,Wairakei Terraces Feature 2,"Same stream as P1.0136 but further upstream. Sample taken under bridge, where the sediment is an orange colour. No dead foliage or leaves in stream.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.277104+00:00
347,https://1000springs.org.nz/samplesite/347,/samplesite/347,Wairakei-Tauhara,-38.6242,176.0882,Wairakei Terraces Feature 3,"Feature 1 flows from this pool. Vivid blue in colourful suspended silica. Sample taken ffrom south side of pool, opposite side to the main path. Some foliage overhanging feature.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.277129+00:00
348,https://1000springs.org.nz/samplesite/348,/samplesite/348,Wairakei-Tauhara,-38.624,176.0881,Wairakei Terraces Feature 4,"Sample taken at inlet to Feature 3, where the source water is coming from the big spring (Feature 16). Lots of silica build-up on base of inlet, which some short grass about 0.3 metres back.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.277156+00:00
349,https://1000springs.org.nz/samplesite/349,/samplesite/349,Wairakei-Tauhara,-38.6239,176.0879,Wairakei Terraces Feature 5,"The outflow pool from Feature 16. Zero vegetation, blue colour again. Sample taken on north side of pool, just before the start of the outlet stream. Lots of steam clouds.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.277180+00:00
350,https://1000springs.org.nz/samplesite/350,/samplesite/350,Wairakei-Tauhara,-38.6239,176.0872,Wairakei Terraces Feature 6,New set of terraces build below the hangi cooking pot. Feature 6 is the lowest terrace of the system. Still blue in colour from suspended silica. Lots of foliage.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.277204+00:00
351,https://1000springs.org.nz/samplesite/351,/samplesite/351,Wairakei-Tauhara,-38.6239,176.0871,Wairakei Terraces Feature 7,"Second terrace of system, looking from the bottom up. To the left of Feature 6. More blue in colour but still lots of foliage",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.277225+00:00
352,https://1000springs.org.nz/samplesite/352,/samplesite/352,Wairakei-Tauhara,-38.6238,176.0872,Wairakei Terraces Feature 8,Terrace immediately above Feature 7. Again lots of foliage.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.277241+00:00
353,https://1000springs.org.nz/samplesite/353,/samplesite/353,Wairakei-Tauhara,-38.6239,176.0872,Wairakei Terraces Feature 9,"Next terrace to the right of Feature 8. Slightly more elevated than 8, with a small run-off into it. Still vivid blue in colour and lots of leaves.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.277264+00:00
354,https://1000springs.org.nz/samplesite/354,/samplesite/354,Wairakei-Tauhara,-38.6239,176.0872,Wairakei Terraces Feature 10,Next terrace up from Feature 9. Less blue in colour. Not as much foliage but still some.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.277282+00:00
355,https://1000springs.org.nz/samplesite/355,/samplesite/355,Wairakei-Tauhara,-38.6238,176.0871,Wairakei Terraces Feature 11,Fourth terrace down from cooking pot. Vivid blue in colour and lots of foliage.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.277299+00:00
356,https://1000springs.org.nz/samplesite/356,/samplesite/356,Wairakei-Tauhara,-38.6237,176.0872,Wairakei Terraces Feature 12,"Second terrace from cooking pot outlet. Vivid blue in colour, lots of foliage.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.277316+00:00
357,https://1000springs.org.nz/samplesite/357,/samplesite/357,Wairakei-Tauhara,-38.62372874,176.0872445,Wairakei Terraces Feature 13,"First terrace from the cooking pot outlet. Very blue water, lots of silica deposits. A small tree overhangs the terrace.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.277336+00:00
